#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A25
#Date Time: 2023-04-30 20:25:46.356
#Sample rate: 606061Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 500 Hz
#Period: 2 ms
#Amplitude: 50 mV
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.007448099551695291,2.539706620787915,2.515139214659393
-0.007446449551695291,2.540378177554642,2.515139214659393
-0.007444799551695291,2.540042399171279,2.515139214659393
-0.007443149551695291,2.540042399171279,2.515139214659393
-0.007441499551695291,2.541049734321369,2.514806320850916
-0.007439849551695291,2.540042399171279,2.514806320850916
-0.007438199551695291,2.540378177554642,2.515472108467869
-0.007436549551695291,2.540042399171279,2.515139214659393
-0.007434899551695291,2.539706620787915,2.514806320850916
-0.007433249551695291,2.540378177554642,2.515139214659393
-0.007431599551695291,2.540042399171279,2.514806320850916
-0.007429949551695291,2.539706620787915,2.515139214659393
-0.007428299551695291,2.540042399171279,2.514806320850916
-0.007426649551695291,2.539035064021189,2.514806320850916
-0.007424999551695291,2.539706620787915,2.515139214659393
-0.007423349551695291,2.539706620787915,2.514806320850916
-0.007421699551695291,2.539706620787915,2.515139214659393
-0.007420049551695291,2.540042399171279,2.514806320850916
-0.007418399551695291,2.540042399171279,2.514806320850916
-0.007416749551695291,2.539706620787915,2.514806320850916
-0.007415099551695291,2.539370842404552,2.514806320850916
-0.007413449551695291,2.539370842404552,2.514806320850916
-0.007411799551695291,2.540042399171279,2.51447342704244
-0.007410149551695291,2.539706620787915,2.514806320850916
-0.007408499551695291,2.540378177554642,2.514806320850916
-0.007406849551695291,2.540378177554642,2.51447342704244
-0.007405199551695291,2.540042399171279,2.514806320850916
-0.007403549551695291,2.540042399171279,2.51447342704244
-0.007401899551695291,2.540378177554642,2.514806320850916
-0.007400249551695291,2.540378177554642,2.514806320850916
-0.007398599551695291,2.540378177554642,2.515139214659393
-0.007396949551695291,2.539706620787915,2.514806320850916
