#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A25
#Date Time: 2023-04-30 20:24:09.368
#Sample rate: 138696Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 200 Hz
#Period: 5 ms
#Amplitude: 100 mV
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.01878203021976121,2.388942126657758,2.365669894653446
-0.01877482021976121,2.389277905041121,2.366002788461922
-0.01876761021976121,2.388942126657758,2.365669894653446
-0.01876040021976121,2.389277905041121,2.365669894653446
-0.01875319021976121,2.389277905041121,2.365669894653446
-0.0187459802197612,2.389613683424484,2.365669894653446
-0.0187387702197612,2.389277905041121,2.365669894653446
-0.0187315602197612,2.389277905041121,2.366002788461922
-0.0187243502197612,2.388942126657758,2.366335682270398
-0.0187171402197612,2.388942126657758,2.365669894653446
-0.0187099302197612,2.389277905041121,2.365669894653446
-0.0187027202197612,2.389277905041121,2.365669894653446
-0.0186955102197612,2.389277905041121,2.365669894653446
-0.01868830021976121,2.388942126657758,2.365669894653446
-0.01868109021976121,2.389613683424484,2.366002788461922
-0.01867388021976121,2.389277905041121,2.366002788461922
-0.01866667021976121,2.389277905041121,2.366002788461922
-0.01865946021976121,2.389277905041121,2.365669894653446
-0.0186522502197612,2.389277905041121,2.365669894653446
-0.0186450402197612,2.389277905041121,2.366002788461922
-0.0186378302197612,2.389277905041121,2.366002788461922
-0.0186306202197612,2.389613683424484,2.365669894653446
-0.0186234102197612,2.389613683424484,2.366002788461922
-0.0186162002197612,2.389613683424484,2.366002788461922
-0.0186089902197612,2.389949461807847,2.365669894653446
-0.01860178021976121,2.388942126657758,2.366002788461922
-0.01859457021976121,2.388942126657758,2.366002788461922
-0.01858736021976121,2.389613683424484,2.366002788461922
-0.01858015021976121,2.389277905041121,2.366002788461922
-0.01857294021976121,2.389277905041121,2.366002788461922
-0.0185657302197612,2.389613683424484,2.366002788461922
-0.0185585202197612,2.388942126657758,2.365669894653446
-0.0185513102197612,2.388942126657758,2.365669894653446
-0.0185441002197612,2.389277905041121,2.366002788461922
-0.0185368902197612,2.389277905041121,2.365669894653446
-0.0185296802197612,2.389277905041121,2.366002788461922
-0.0185224702197612,2.388942126657758,2.366002788461922
-0.0185152602197612,2.388942126657758,2.366002788461921
-0.01850805021976121,2.388942126657758,2.365669894653446
-0.01850084021976121,2.389277905041121,2.366002788461922
-0.01849363021976121,2.389613683424484,2.366002788461922
-0.01848642021976121,2.389277905041121,2.366002788461922
-0.01847921021976121,2.389277905041121,2.366002788461922
-0.0184720002197612,2.389277905041121,2.366002788461922
-0.0184647902197612,2.389613683424484,2.366002788461922
-0.0184575802197612,2.389277905041121,2.365669894653446
-0.0184503702197612,2.389277905041121,2.365669894653446
-0.0184431602197612,2.388942126657758,2.365669894653446
-0.0184359502197612,2.389613683424484,2.365669894653446
-0.0184287402197612,2.389277905041121,2.366002788461922
-0.01842153021976121,2.389277905041121,2.366002788461922
-0.01841432021976121,2.389277905041121,2.365669894653446
-0.01840711021976121,2.389613683424484,2.366002788461922
-0.01839990021976121,2.388942126657758,2.365669894653446
-0.01839269021976121,2.389277905041121,2.365669894653446
-0.0183854802197612,2.388942126657758,2.366002788461922
-0.0183782702197612,2.389613683424484,2.365669894653446
-0.0183710602197612,2.389277905041121,2.366002788461922
-0.0183638502197612,2.389613683424484,2.365669894653446
-0.0183566402197612,2.388606348274395,2.366002788461922
-0.0183494302197612,2.389277905041121,2.365669894653446
-0.0183422202197612,2.388606348274394,2.365669894653446
-0.0183350102197612,2.388606348274394,2.365337000844969
-0.01832780021976121,2.388942126657758,2.365337000844969
-0.01832059021976121,2.388606348274394,2.365337000844969
-0.01831338021976121,2.388942126657758,2.365337000844969
-0.01830617021976121,2.389277905041121,2.365337000844969
-0.01829896021976121,2.388942126657758,2.365337000844969
-0.0182917502197612,2.389277905041121,2.365669894653446
-0.0182845402197612,2.389277905041121,2.365669894653446
-0.0182773302197612,2.389277905041121,2.365669894653446
-0.0182701202197612,2.389277905041121,2.365669894653446
-0.0182629102197612,2.388942126657758,2.365669894653446
-0.0182557002197612,2.389277905041121,2.365669894653446
-0.0182484902197612,2.388942126657758,2.366002788461922
-0.0182412802197612,2.388942126657758,2.366335682270398
-0.01823407021976121,2.389277905041121,2.365669894653446
-0.01822686021976121,2.388942126657758,2.365669894653446
-0.01821965021976121,2.388942126657758,2.365337000844969
-0.01821244021976121,2.388942126657758,2.365669894653446
-0.01820523021976121,2.388942126657758,2.365337000844969
-0.0181980202197612,2.389613683424484,2.365669894653446
-0.0181908102197612,2.389277905041121,2.365669894653446
-0.0181836002197612,2.388606348274395,2.365669894653446
-0.0181763902197612,2.389277905041121,2.365669894653446
-0.0181691802197612,2.388942126657758,2.365669894653446
-0.0181619702197612,2.389277905041121,2.365669894653446
-0.0181547602197612,2.388942126657758,2.365337000844969
-0.01814755021976121,2.389613683424484,2.365669894653446
-0.01814034021976121,2.389277905041121,2.365669894653446
-0.01813313021976121,2.388942126657758,2.365669894653446
-0.01812592021976121,2.388942126657758,2.365669894653446
-0.01811871021976121,2.388942126657758,2.365669894653446
