#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A25
#Date Time: 2023-04-30 20:34:44.089
#Sample rate: 1.17647e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 500 Hz
#Period: 2 ms
#Amplitude: 2 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.002389230889449068,0.4857502497541202,0.4095858760455475
-0.002388380889449069,0.485078692987394,0.4092529822370715
-0.002387530889449069,0.4854144713707565,0.4092529822370712
-0.002386680889449069,0.484407136220667,0.4092529822370712
-0.002385830889449068,0.4850786929873934,0.4082543008116417
-0.002384980889449068,0.4854144713707567,0.4079214070031651
-0.002384130889449068,0.4857502497541202,0.4075885131946886
-0.002383280889449069,0.4857502497541202,0.4072556193862124
-0.002382430889449069,0.4860860281374833,0.4069227255777358
-0.002381580889449069,0.4857502497541203,0.4065898317692593
-0.002380730889449068,0.4847429146040301,0.4065898317692591
-0.002379880889449068,0.4847429146040301,0.4065898317692591
-0.002379030889449069,0.4847429146040301,0.4055911503438305
-0.002378180889449069,0.4857502497541197,0.4055911503438296
-0.002377330889449069,0.4850786929873937,0.4052582565353532
-0.002376480889449068,0.4854144713707567,0.4055911503438296
-0.002375630889449068,0.4857502497541202,0.4052582565353531
-0.002374780889449068,0.4854144713707567,0.4042595751099236
-0.002373930889449069,0.48575024975412,0.4042595751099236
-0.002373080889449069,0.4860860281374833,0.4039266813014474
-0.002372230889449069,0.4857502497541203,0.4035937874929709
-0.002371380889449068,0.4854144713707567,0.4035937874929707
-0.002370530889449068,0.4850786929873934,0.4035937874929707
-0.002369680889449068,0.4860860281374833,0.4025951060675411
-0.002368830889449069,0.4857502497541203,0.4022622122590648
-0.002367980889449069,0.4854144713707568,0.4025951060675411
-0.002367130889449068,0.4857502497541202,0.4019293184505881
-0.002366280889449068,0.4857502497541202,0.4015964246421118
-0.002365430889449068,0.4860860281374835,0.4012635308336352
-0.002364580889449069,0.4857502497541205,0.4012635308336352
-0.002363730889449069,0.4854144713707568,0.4009306370251588
-0.002362880889449069,0.48575024975412,0.400264849408206
-0.002362030889449068,0.4857502497541202,0.4002648494082057
-0.002361180889449068,0.4857502497541202,0.4002648494082057
-0.002360330889449068,0.4854144713707567,0.3995990617912527
-0.002359480889449069,0.4854144713707567,0.3992661679827764
-0.002358630889449069,0.4847429146040304,0.3986003803658234
-0.002357780889449069,0.4854144713707563,0.3986003803658231
-0.002356930889449068,0.4854144713707567,0.3986003803658231
-0.002356080889449068,0.4854144713707567,0.3982674865573468
-0.002355230889449069,0.4860860281374829,0.3976016989403943
-0.002354380889449069,0.4857502497541203,0.3979345927488701
-0.002353530889449069,0.4850786929873937,0.3976016989403938
-0.002352680889449068,0.4854144713707567,0.3972688051319173
-0.002351830889449068,0.4857502497541202,0.3969359113234407
-0.002350980889449068,0.4857502497541202,0.3966030175149642
-0.002350130889449069,0.4860860281374833,0.396270123706488
-0.002349280889449069,0.485414471370757,0.395604336089535
-0.002348430889449069,0.48575024975412,0.3952714422810583
-0.002347580889449068,0.4857502497541202,0.3946056546641052
-0.002346730889449068,0.4857502497541202,0.3946056546641052
-0.002345880889449069,0.4857502497541202,0.3946056546641052
-0.002345030889449069,0.4857502497541202,0.3939398670471526
-0.002344180889449069,0.4857502497541202,0.3932740794301995
-0.002343330889449068,0.4857502497541202,0.3936069732386758
-0.002342480889449068,0.4857502497541202,0.3929411856217229
-0.002341630889449068,0.486421806520847,0.3926082918132463
-0.002340780889449069,0.486421806520847,0.3929411856217227
-0.002339930889449069,0.486421806520847,0.3926082918132465
-0.002339080889449069,0.4867575849042101,0.3922753980047699
-0.002338230889449068,0.486421806520847,0.3912767165793403
-0.002337380889449068,0.4860860281374835,0.3912767165793403
-0.002336530889449069,0.4857502497541205,0.390943822770864
-0.002335680889449069,0.4857502497541202,0.3906109289623875
-0.002334830889449069,0.4860860281374833,0.3906109289623874
-0.002333980889449068,0.4854144713707567,0.3906109289623874
-0.002333130889449068,0.4857502497541202,0.3902780351539108
-0.002332280889449068,0.4857502497541202,0.3906109289623874
-0.002331430889449069,0.4860860281374833,0.3896122475369583
-0.002330580889449069,0.4860860281374835,0.388946459920005
-0.002329730889449069,0.485414471370757,0.3882806723030521
-0.002328880889449068,0.4860860281374835,0.3882806723030519
-0.002328030889449068,0.4867575849042103,0.3886135661115284
-0.002327180889449069,0.4864218065208473,0.3882806723030521
-0.002326330889449069,0.4867575849042101,0.3879477784945755
-0.002325480889449069,0.4864218065208472,0.3872819908776227
-0.002324630889449068,0.4860860281374835,0.3869490970691458
-0.002323780889449068,0.486421806520847,0.3869490970691458
-0.002322930889449068,0.4857502497541202,0.3866162032606693
-0.002322080889449069,0.4850786929873937,0.3859504156437166
-0.002321230889449069,0.4864218065208464,0.3859504156437163
-0.002320380889449069,0.4860860281374836,0.3852846280267637
-0.002319530889449068,0.4857502497541202,0.3852846280267634
-0.002318680889449068,0.4857502497541202,0.3852846280267634
-0.002317830889449068,0.4854144713707567,0.3849517342182867
-0.002316980889449069,0.4854144713707567,0.3846188404098105
-0.002316130889449069,0.4850786929873935,0.3849517342182867
